pclass,survived,name,sex,sibsp,parch,ticket,cabin,embarked,boat,home.dest,age_?,age_dabl_continuous,fare_?,fare_dabl_continuous,body_?,body_dabl_continuous
3,0,"Lockyer, Mr. Edward",male,0,0,1222,?,S,?,?,1.0,,0.0,7.8792,0.0,153.0
3,0,"Lovell, Mr. John Hall ('Henry')",male,0,0,A/5 21173,?,S,?,?,0.0,20.5,0.0,7.25,1.0,
3,1,"Lulic, Mr. Nikola",male,0,0,315098,?,S,15,?,0.0,27.0,0.0,8.6625,1.0,
3,0,"Lundahl, Mr. Johan Svensson",male,0,0,347743,?,S,?,?,0.0,51.0,0.0,7.0542,1.0,
3,1,"Lundin, Miss. Olga Elida",female,0,0,347469,?,S,10,?,0.0,23.0,0.0,7.8542,1.0,
3,1,"Lundstrom, Mr. Thure Edvin",male,0,0,350403,?,S,15,?,0.0,32.0,0.0,7.5792,1.0,
3,0,"Lyntakoff, Mr. Stanko",male,0,0,349235,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"MacKay, Mr. George William",male,0,0,C.A. 42795,?,S,?,?,1.0,,0.0,7.55,1.0,
3,1,"Madigan, Miss. Margaret 'Maggie'",female,0,0,370370,?,Q,15,?,1.0,,0.0,7.75,1.0,
3,1,"Madsen, Mr. Fridtjof Arne",male,0,0,C 17369,?,S,13,?,0.0,24.0,0.0,7.1417,1.0,
3,0,"Maenpaa, Mr. Matti Alexanteri",male,0,0,STON/O 2. 3101275,?,S,?,?,0.0,22.0,0.0,7.125,1.0,
3,0,"Mahon, Miss. Bridget Delia",female,0,0,330924,?,Q,?,?,1.0,,0.0,7.8792,1.0,
3,0,"Mahon, Mr. John",male,0,0,AQ/4 3130,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Maisner, Mr. Simon",male,0,0,A/S 2816,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Makinen, Mr. Kalle Edvard",male,0,0,STON/O 2. 3101268,?,S,?,?,0.0,29.0,0.0,7.925,1.0,
3,1,"Mamee, Mr. Hanna",male,0,0,2677,?,C,15,?,1.0,,0.0,7.2292,1.0,
3,0,"Mangan, Miss. Mary",female,0,0,364850,?,Q,?,?,0.0,30.5,0.0,7.75,0.0,61.0
3,1,"Mannion, Miss. Margareth",female,0,0,36866,?,Q,16,?,1.0,,0.0,7.7375,1.0,
3,0,"Mardirosian, Mr. Sarkis",male,0,0,2655,F E46,C,?,?,1.0,,0.0,7.2292,1.0,
3,0,"Markoff, Mr. Marin",male,0,0,349213,?,C,?,?,0.0,35.0,0.0,7.8958,1.0,
3,0,"Markun, Mr. Johann",male,0,0,349257,?,S,?,?,0.0,33.0,0.0,7.8958,1.0,
3,1,"Masselmani, Mrs. Fatima",female,0,0,2649,?,C,C,?,1.0,,0.0,7.225,1.0,
3,0,"Matinoff, Mr. Nicola",male,0,0,349255,?,C,?,?,1.0,,0.0,7.8958,1.0,
3,1,"McCarthy, Miss. Catherine 'Katie'",female,0,0,383123,?,Q,15 16,?,1.0,,0.0,7.75,1.0,
3,1,"McCormack, Mr. Thomas Joseph",male,0,0,367228,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,1,"McCoy, Miss. Agnes",female,2,0,367226,?,Q,16,?,1.0,,0.0,23.25,1.0,
3,1,"McCoy, Miss. Alicia",female,2,0,367226,?,Q,16,?,1.0,,0.0,23.25,1.0,
3,1,"McCoy, Mr. Bernard",male,2,0,367226,?,Q,16,?,1.0,,0.0,23.25,1.0,
3,1,"McDermott, Miss. Brigdet Delia",female,0,0,330932,?,Q,13,?,1.0,,0.0,7.7875,1.0,
3,0,"McEvoy, Mr. Michael",male,0,0,36568,?,Q,?,?,1.0,,0.0,15.5,1.0,
3,1,"McGovern, Miss. Mary",female,0,0,330931,?,Q,13,?,1.0,,0.0,7.8792,1.0,
3,1,"McGowan, Miss. Anna 'Annie'",female,0,0,330923,?,Q,?,?,0.0,15.0,0.0,8.0292,1.0,
3,0,"McGowan, Miss. Katherine",female,0,0,9232,?,Q,?,?,0.0,35.0,0.0,7.75,1.0,
3,0,"McMahon, Mr. Martin",male,0,0,370372,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"McNamee, Mr. Neal",male,1,0,376566,?,S,?,?,0.0,24.0,0.0,16.1,1.0,
3,0,"McNamee, Mrs. Neal (Eileen O'Leary)",female,1,0,376566,?,S,?,?,0.0,19.0,0.0,16.1,0.0,53.0
3,0,"McNeill, Miss. Bridget",female,0,0,370368,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Meanwell, Miss. (Marion Ogden)",female,0,0,SOTON/O.Q. 392087,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,0,0,343095,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Meo, Mr. Alfonzo",male,0,0,A.5. 11206,?,S,?,?,0.0,55.5,0.0,8.05,0.0,201.0
3,0,"Mernagh, Mr. Robert",male,0,0,368703,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,1,"Midtsjo, Mr. Karl Albert",male,0,0,345501,?,S,15,?,0.0,21.0,0.0,7.775,1.0,
3,0,"Miles, Mr. Frank",male,0,0,359306,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Mineff, Mr. Ivan",male,0,0,349233,?,S,?,?,0.0,24.0,0.0,7.8958,1.0,
3,0,"Minkoff, Mr. Lazar",male,0,0,349211,?,S,?,?,0.0,21.0,0.0,7.8958,1.0,
3,0,"Mionoff, Mr. Stoytcho",male,0,0,349207,?,S,?,?,0.0,28.0,0.0,7.8958,1.0,
3,0,"Mitkoff, Mr. Mito",male,0,0,349221,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,1,"Mockler, Miss. Helen Mary 'Ellie'",female,0,0,330980,?,Q,16,?,1.0,,0.0,7.8792,1.0,
3,0,"Moen, Mr. Sigurd Hansen",male,0,0,348123,F G73,S,?,?,0.0,25.0,0.0,7.65,0.0,309.0
3,1,"Moor, Master. Meier",male,0,1,392096,E121,S,14,?,0.0,6.0,0.0,12.475,1.0,
3,1,"Moor, Mrs. (Beila)",female,0,1,392096,E121,S,14,?,0.0,27.0,0.0,12.475,1.0,
3,0,"Moore, Mr. Leonard Charles",male,0,0,A4. 54510,?,S,?,?,1.0,,0.0,8.05,1.0,
3,1,"Moran, Miss. Bertha",female,1,0,371110,?,Q,16,?,1.0,,0.0,24.15,1.0,
3,0,"Moran, Mr. Daniel J",male,1,0,371110,?,Q,?,?,1.0,,0.0,24.15,1.0,
3,0,"Moran, Mr. James",male,0,0,330877,?,Q,?,?,1.0,,0.0,8.4583,1.0,
3,0,"Morley, Mr. William",male,0,0,364506,?,S,?,?,0.0,34.0,0.0,8.05,1.0,
3,0,"Morrow, Mr. Thomas Rowan",male,0,0,372622,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,1,"Moss, Mr. Albert Johan",male,0,0,312991,?,S,B,?,1.0,,0.0,7.775,1.0,
3,1,"Moubarek, Master. Gerios",male,1,1,2661,?,C,C,?,1.0,,0.0,15.2458,1.0,
3,1,"Moubarek, Master. Halim Gonios ('William George')",male,1,1,2661,?,C,C,?,1.0,,0.0,15.2458,1.0,
3,1,"Moubarek, Mrs. George (Omine 'Amenia' Alexander)",female,0,2,2661,?,C,C,?,1.0,,0.0,15.2458,1.0,
3,1,"Moussa, Mrs. (Mantoura Boulos)",female,0,0,2626,?,C,?,?,1.0,,0.0,7.2292,1.0,
3,0,"Moutal, Mr. Rahamin Haim",male,0,0,374746,?,S,?,?,1.0,,0.0,8.05,1.0,
3,1,"Mullens, Miss. Katherine 'Katie'",female,0,0,35852,?,Q,16,?,1.0,,0.0,7.7333,1.0,
3,1,"Mulvihill, Miss. Bertha E",female,0,0,382653,?,Q,15,?,0.0,24.0,0.0,7.75,1.0,
3,0,"Murdlin, Mr. Joseph",male,0,0,A./5. 3235,?,S,?,?,1.0,,0.0,8.05,1.0,
3,1,"Murphy, Miss. Katherine 'Kate'",female,1,0,367230,?,Q,16,?,1.0,,0.0,15.5,1.0,
3,1,"Murphy, Miss. Margaret Jane",female,1,0,367230,?,Q,16,?,1.0,,0.0,15.5,1.0,
3,1,"Murphy, Miss. Nora",female,0,0,36568,?,Q,16,?,1.0,,0.0,15.5,1.0,
3,0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,0,0,347078,?,S,?,?,0.0,18.0,0.0,7.75,1.0,
3,0,"Naidenoff, Mr. Penko",male,0,0,349206,?,S,?,?,0.0,22.0,0.0,7.8958,1.0,
3,1,"Najib, Miss. Adele Kiamie 'Jane'",female,0,0,2667,?,C,C,?,0.0,15.0,0.0,7.225,1.0,
3,1,"Nakid, Miss. Maria ('Mary')",female,0,2,2653,?,C,C,?,0.0,1.0,0.0,15.7417,1.0,
3,1,"Nakid, Mr. Sahid",male,1,1,2653,?,C,C,?,0.0,20.0,0.0,15.7417,1.0,
3,1,"Nakid, Mrs. Said (Waika 'Mary' Mowad)",female,1,1,2653,?,C,C,?,0.0,19.0,0.0,15.7417,1.0,
3,0,"Nancarrow, Mr. William Henry",male,0,0,A./5. 3338,?,S,?,?,0.0,33.0,0.0,8.05,1.0,
3,0,"Nankoff, Mr. Minko",male,0,0,349218,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Nasr, Mr. Mustafa",male,0,0,2652,?,C,?,?,1.0,,0.0,7.2292,1.0,
3,0,"Naughton, Miss. Hannah",female,0,0,365237,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Nenkoff, Mr. Christo",male,0,0,349234,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,1,"Nicola-Yarred, Master. Elias",male,1,0,2651,?,C,C,?,0.0,12.0,0.0,11.2417,1.0,
3,1,"Nicola-Yarred, Miss. Jamila",female,1,0,2651,?,C,C,?,0.0,14.0,0.0,11.2417,1.0,
3,0,"Nieminen, Miss. Manta Josefina",female,0,0,3101297,?,S,?,?,0.0,29.0,0.0,7.925,1.0,
3,0,"Niklasson, Mr. Samuel",male,0,0,363611,?,S,?,?,0.0,28.0,0.0,8.05,1.0,
3,1,"Nilsson, Miss. Berta Olivia",female,0,0,347066,?,S,D,?,0.0,18.0,0.0,7.775,1.0,
3,1,"Nilsson, Miss. Helmina Josefina",female,0,0,347470,?,S,13,?,0.0,26.0,0.0,7.8542,1.0,
3,0,"Nilsson, Mr. August Ferdinand",male,0,0,350410,?,S,?,?,0.0,21.0,0.0,7.8542,1.0,
3,0,"Nirva, Mr. Iisakki Antino Aijo",male,0,0,SOTON/O2 3101272,?,S,?,"Finland Sudbury, ON",0.0,41.0,0.0,7.125,1.0,
3,1,"Niskanen, Mr. Juha",male,0,0,STON/O 2. 3101289,?,S,9,?,0.0,39.0,0.0,7.925,1.0,
3,0,"Nosworthy, Mr. Richard Cater",male,0,0,A/4. 39886,?,S,?,?,0.0,21.0,0.0,7.8,1.0,
3,0,"Novel, Mr. Mansouer",male,0,0,2697,?,C,?,?,0.0,28.5,0.0,7.2292,0.0,181.0
3,1,"Nysten, Miss. Anna Sofia",female,0,0,347081,?,S,13,?,0.0,22.0,0.0,7.75,1.0,
3,0,"Nysveen, Mr. Johan Hansen",male,0,0,345364,?,S,?,?,0.0,61.0,0.0,6.2375,1.0,
3,0,"O'Brien, Mr. Thomas",male,1,0,370365,?,Q,?,?,1.0,,0.0,15.5,1.0,
3,0,"O'Brien, Mr. Timothy",male,0,0,330979,?,Q,?,?,1.0,,0.0,7.8292,1.0,
3,1,"O'Brien, Mrs. Thomas (Johanna 'Hannah' Godfrey)",female,1,0,370365,?,Q,?,?,1.0,,0.0,15.5,1.0,
3,0,"O'Connell, Mr. Patrick D",male,0,0,334912,?,Q,?,?,1.0,,0.0,7.7333,1.0,
3,0,"O'Connor, Mr. Maurice",male,0,0,371060,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"O'Connor, Mr. Patrick",male,0,0,366713,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Odahl, Mr. Nils Martin",male,0,0,7267,?,S,?,?,0.0,23.0,0.0,9.225,1.0,
3,0,"O'Donoghue, Ms. Bridget",female,0,0,364856,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,1,"O'Driscoll, Miss. Bridget",female,0,0,14311,?,Q,D,?,1.0,,0.0,7.75,1.0,
3,1,"O'Dwyer, Miss. Ellen 'Nellie'",female,0,0,330959,?,Q,?,?,1.0,,0.0,7.8792,1.0,
3,1,"Ohman, Miss. Velin",female,0,0,347085,?,S,C,?,0.0,22.0,0.0,7.775,1.0,
3,1,"O'Keefe, Mr. Patrick",male,0,0,368402,?,Q,B,?,1.0,,0.0,7.75,1.0,
3,1,"O'Leary, Miss. Hanora 'Norah'",female,0,0,330919,?,Q,13,?,1.0,,0.0,7.8292,1.0,
3,1,"Olsen, Master. Artur Karl",male,0,1,C 17368,?,S,13,?,0.0,9.0,0.0,3.1708,1.0,
3,0,"Olsen, Mr. Henry Margido",male,0,0,C 4001,?,S,?,?,0.0,28.0,0.0,22.525,0.0,173.0
3,0,"Olsen, Mr. Karl Siegwart Andreas",male,0,1,4579,?,S,?,?,0.0,42.0,0.0,8.4042,1.0,
3,0,"Olsen, Mr. Ole Martin",male,0,0,Fa 265302,?,S,?,?,1.0,,0.0,7.3125,1.0,
3,0,"Olsson, Miss. Elina",female,0,0,350407,?,S,?,?,0.0,31.0,0.0,7.8542,1.0,
3,0,"Olsson, Mr. Nils Johan Goransson",male,0,0,347464,?,S,?,?,0.0,28.0,0.0,7.8542,1.0,
3,1,"Olsson, Mr. Oscar Wilhelm",male,0,0,347079,?,S,A,?,0.0,32.0,0.0,7.775,1.0,
3,0,"Olsvigen, Mr. Thor Anderson",male,0,0,6563,?,S,?,"Oslo, Norway Cameron, WI",0.0,20.0,0.0,9.225,0.0,89.0
3,0,"Oreskovic, Miss. Jelka",female,0,0,315085,?,S,?,?,0.0,23.0,0.0,8.6625,1.0,
3,0,"Oreskovic, Miss. Marija",female,0,0,315096,?,S,?,?,0.0,20.0,0.0,8.6625,1.0,
3,0,"Oreskovic, Mr. Luka",male,0,0,315094,?,S,?,?,0.0,20.0,0.0,8.6625,1.0,
3,0,"Osen, Mr. Olaf Elon",male,0,0,7534,?,S,?,?,0.0,16.0,0.0,9.2167,1.0,
3,1,"Osman, Mrs. Mara",female,0,0,349244,?,S,?,?,0.0,31.0,0.0,8.6833,1.0,
3,0,"O'Sullivan, Miss. Bridget Mary",female,0,0,330909,?,Q,?,?,1.0,,0.0,7.6292,1.0,
3,0,"Palsson, Master. Gosta Leonard",male,3,1,349909,?,S,?,?,0.0,2.0,0.0,21.075,0.0,4.0
3,0,"Palsson, Master. Paul Folke",male,3,1,349909,?,S,?,?,0.0,6.0,0.0,21.075,1.0,
3,0,"Palsson, Miss. Stina Viola",female,3,1,349909,?,S,?,?,0.0,3.0,0.0,21.075,1.0,
3,0,"Palsson, Miss. Torborg Danira",female,3,1,349909,?,S,?,?,0.0,8.0,0.0,21.075,1.0,
3,0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,0,4,349909,?,S,?,?,0.0,29.0,0.0,21.075,0.0,206.0
3,0,"Panula, Master. Eino Viljami",male,4,1,3101295,?,S,?,?,0.0,1.0,0.0,39.6875,1.0,
3,0,"Panula, Master. Juha Niilo",male,4,1,3101295,?,S,?,?,0.0,7.0,0.0,39.6875,1.0,
3,0,"Panula, Master. Urho Abraham",male,4,1,3101295,?,S,?,?,0.0,2.0,0.0,39.6875,1.0,
3,0,"Panula, Mr. Ernesti Arvid",male,4,1,3101295,?,S,?,?,0.0,16.0,0.0,39.6875,1.0,
3,0,"Panula, Mr. Jaako Arnold",male,4,1,3101295,?,S,?,?,0.0,14.0,0.0,39.6875,1.0,
3,0,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,0,5,3101295,?,S,?,?,0.0,41.0,0.0,39.6875,1.0,
3,0,"Pasic, Mr. Jakob",male,0,0,315097,?,S,?,?,0.0,21.0,0.0,8.6625,1.0,
3,0,"Patchett, Mr. George",male,0,0,358585,?,S,?,?,0.0,19.0,0.0,14.5,1.0,
3,0,"Paulner, Mr. Uscher",male,0,0,3411,?,C,?,?,1.0,,0.0,8.7125,1.0,
3,0,"Pavlovic, Mr. Stefo",male,0,0,349242,?,S,?,?,0.0,32.0,0.0,7.8958,1.0,
3,0,"Peacock, Master. Alfred Edward",male,1,1,SOTON/O.Q. 3101315,?,S,?,?,0.0,0.75,0.0,13.775,1.0,
3,0,"Peacock, Miss. Treasteall",female,1,1,SOTON/O.Q. 3101315,?,S,?,?,0.0,3.0,0.0,13.775,1.0,
3,0,"Peacock, Mrs. Benjamin (Edith Nile)",female,0,2,SOTON/O.Q. 3101315,?,S,?,?,0.0,26.0,0.0,13.775,1.0,
3,0,"Pearce, Mr. Ernest",male,0,0,343271,?,S,?,?,1.0,,0.0,7.0,1.0,
3,0,"Pedersen, Mr. Olaf",male,0,0,345498,?,S,?,?,1.0,,0.0,7.775,1.0,
3,0,"Peduzzi, Mr. Joseph",male,0,0,A/5 2817,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Pekoniemi, Mr. Edvard",male,0,0,STON/O 2. 3101294,?,S,?,?,0.0,21.0,0.0,7.925,1.0,
3,0,"Peltomaki, Mr. Nikolai Johannes",male,0,0,STON/O 2. 3101291,?,S,?,?,0.0,25.0,0.0,7.925,1.0,
3,0,"Perkin, Mr. John Henry",male,0,0,A/5 21174,?,S,?,?,0.0,22.0,0.0,7.25,1.0,
3,1,"Persson, Mr. Ernst Ulrik",male,1,0,347083,?,S,15,?,0.0,25.0,0.0,7.775,1.0,
3,1,"Peter, Master. Michael J",male,1,1,2668,?,C,C,?,1.0,,0.0,22.3583,1.0,
3,1,"Peter, Miss. Anna",female,1,1,2668,F E69,C,D,?,1.0,,0.0,22.3583,1.0,
3,1,"Peter, Mrs. Catherine (Catherine Rizk)",female,0,2,2668,?,C,D,?,1.0,,0.0,22.3583,1.0,
3,0,"Peters, Miss. Katie",female,0,0,330935,?,Q,?,?,1.0,,0.0,8.1375,1.0,
3,0,"Petersen, Mr. Marius",male,0,0,342441,?,S,?,?,0.0,24.0,0.0,8.05,1.0,
3,0,"Petranec, Miss. Matilda",female,0,0,349245,?,S,?,?,0.0,28.0,0.0,7.8958,1.0,
3,0,"Petroff, Mr. Nedelio",male,0,0,349212,?,S,?,?,0.0,19.0,0.0,7.8958,1.0,
3,0,"Petroff, Mr. Pastcho ('Pentcho')",male,0,0,349215,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Petterson, Mr. Johan Emil",male,1,0,347076,?,S,?,?,0.0,25.0,0.0,7.775,1.0,
3,0,"Pettersson, Miss. Ellen Natalia",female,0,0,347087,?,S,?,?,0.0,18.0,0.0,7.775,1.0,
3,1,"Pickard, Mr. Berk (Berk Trembisky)",male,0,0,SOTON/O.Q. 392078,E10,S,9,?,0.0,32.0,0.0,8.05,1.0,
3,0,"Plotcharsky, Mr. Vasil",male,0,0,349227,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Pokrnic, Mr. Mate",male,0,0,315095,?,S,?,?,0.0,17.0,0.0,8.6625,1.0,
3,0,"Pokrnic, Mr. Tome",male,0,0,315092,?,S,?,?,0.0,24.0,0.0,8.6625,1.0,
3,0,"Radeff, Mr. Alexander",male,0,0,349223,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",female,0,0,65305,?,S,?,?,1.0,,0.0,8.1125,1.0,
3,0,"Razi, Mr. Raihed",male,0,0,2629,?,C,?,?,1.0,,0.0,7.2292,1.0,
3,0,"Reed, Mr. James George",male,0,0,362316,?,S,?,?,1.0,,0.0,7.25,1.0,
3,0,"Rekic, Mr. Tido",male,0,0,349249,?,S,?,?,0.0,38.0,0.0,7.8958,1.0,
3,0,"Reynolds, Mr. Harold J",male,0,0,342684,?,S,?,?,0.0,21.0,0.0,8.05,1.0,
3,0,"Rice, Master. Albert",male,4,1,382652,?,Q,?,?,0.0,10.0,0.0,29.125,1.0,
3,0,"Rice, Master. Arthur",male,4,1,382652,?,Q,?,?,0.0,4.0,0.0,29.125,1.0,
3,0,"Rice, Master. Eric",male,4,1,382652,?,Q,?,?,0.0,7.0,0.0,29.125,1.0,
3,0,"Rice, Master. Eugene",male,4,1,382652,?,Q,?,?,0.0,2.0,0.0,29.125,1.0,
3,0,"Rice, Master. George Hugh",male,4,1,382652,?,Q,?,?,0.0,8.0,0.0,29.125,1.0,
3,0,"Rice, Mrs. William (Margaret Norton)",female,0,5,382652,?,Q,?,?,0.0,39.0,0.0,29.125,0.0,327.0
3,0,"Riihivouri, Miss. Susanna Juhantytar 'Sanni'",female,0,0,3101295,?,S,?,?,0.0,22.0,0.0,39.6875,1.0,
3,0,"Rintamaki, Mr. Matti",male,0,0,STON/O 2. 3101273,?,S,?,?,0.0,35.0,0.0,7.125,1.0,
3,1,"Riordan, Miss. Johanna 'Hannah'",female,0,0,334915,?,Q,13,?,1.0,,0.0,7.7208,1.0,
3,0,"Risien, Mr. Samuel Beard",male,0,0,364498,?,S,?,?,1.0,,0.0,14.5,1.0,
3,0,"Risien, Mrs. Samuel (Emma)",female,0,0,364498,?,S,?,?,1.0,,0.0,14.5,1.0,
3,0,"Robins, Mr. Alexander A",male,1,0,A/5. 3337,?,S,?,?,0.0,50.0,0.0,14.5,0.0,119.0
3,0,"Robins, Mrs. Alexander A (Grace Charity Laury)",female,1,0,A/5. 3337,?,S,?,?,0.0,47.0,0.0,14.5,0.0,7.0
3,0,"Rogers, Mr. William John",male,0,0,S.C./A.4. 23567,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Rommetvedt, Mr. Knud Paust",male,0,0,312993,?,S,?,?,1.0,,0.0,7.775,1.0,
3,0,"Rosblom, Miss. Salli Helena",female,1,1,370129,?,S,?,?,0.0,2.0,0.0,20.2125,1.0,
3,0,"Rosblom, Mr. Viktor Richard",male,1,1,370129,?,S,?,?,0.0,18.0,0.0,20.2125,1.0,
3,0,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,0,2,370129,?,S,?,?,0.0,41.0,0.0,20.2125,1.0,
3,1,"Roth, Miss. Sarah A",female,0,0,342712,?,S,C,?,1.0,,0.0,8.05,1.0,
3,0,"Rouse, Mr. Richard Henry",male,0,0,A/5 3594,?,S,?,?,0.0,50.0,0.0,8.05,1.0,
3,0,"Rush, Mr. Alfred George John",male,0,0,A/4. 20589,?,S,?,?,0.0,16.0,0.0,8.05,1.0,
3,1,"Ryan, Mr. Edward",male,0,0,383162,?,Q,14,?,1.0,,0.0,7.75,1.0,
3,0,"Ryan, Mr. Patrick",male,0,0,371110,?,Q,?,?,1.0,,0.0,24.15,1.0,
3,0,"Saad, Mr. Amin",male,0,0,2671,?,C,?,?,1.0,,0.0,7.2292,1.0,
3,0,"Saad, Mr. Khalil",male,0,0,2672,?,C,?,?,0.0,25.0,0.0,7.225,1.0,
3,0,"Saade, Mr. Jean Nassr",male,0,0,2676,?,C,?,?,1.0,,0.0,7.225,1.0,
3,0,"Sadlier, Mr. Matthew",male,0,0,367655,?,Q,?,?,1.0,,0.0,7.7292,1.0,
3,0,"Sadowitz, Mr. Harry",male,0,0,LP 1588,?,S,?,?,1.0,,0.0,7.575,1.0,
3,0,"Saether, Mr. Simon Sivertsen",male,0,0,SOTON/O.Q. 3101262,?,S,?,?,0.0,38.5,0.0,7.25,0.0,32.0
3,0,"Sage, Master. Thomas Henry",male,8,2,CA. 2343,?,S,?,?,1.0,,0.0,69.55,1.0,
3,0,"Sage, Master. William Henry",male,8,2,CA. 2343,?,S,?,?,0.0,14.5,0.0,69.55,0.0,67.0
3,0,"Sage, Miss. Ada",female,8,2,CA. 2343,?,S,?,?,1.0,,0.0,69.55,1.0,
3,0,"Sage, Miss. Constance Gladys",female,8,2,CA. 2343,?,S,?,?,1.0,,0.0,69.55,1.0,
3,0,"Sage, Miss. Dorothy Edith 'Dolly'",female,8,2,CA. 2343,?,S,?,?,1.0,,0.0,69.55,1.0,
3,0,"Sage, Miss. Stella Anna",female,8,2,CA. 2343,?,S,?,?,1.0,,0.0,69.55,1.0,
3,0,"Sage, Mr. Douglas Bullen",male,8,2,CA. 2343,?,S,?,?,1.0,,0.0,69.55,1.0,
3,0,"Sage, Mr. Frederick",male,8,2,CA. 2343,?,S,?,?,1.0,,0.0,69.55,1.0,
3,0,"Sage, Mr. George John Jr",male,8,2,CA. 2343,?,S,?,?,1.0,,0.0,69.55,1.0,
3,0,"Sage, Mr. John George",male,1,9,CA. 2343,?,S,?,?,1.0,,0.0,69.55,1.0,
3,0,"Sage, Mrs. John (Annie Bullen)",female,1,9,CA. 2343,?,S,?,?,1.0,,0.0,69.55,1.0,
3,0,"Salander, Mr. Karl Johan",male,0,0,7266,?,S,?,?,0.0,24.0,0.0,9.325,1.0,
3,1,"Salkjelsvik, Miss. Anna Kristine",female,0,0,343120,?,S,C,?,0.0,21.0,0.0,7.65,1.0,
3,0,"Salonen, Mr. Johan Werner",male,0,0,3101296,?,S,?,?,0.0,39.0,0.0,7.925,1.0,
3,0,"Samaan, Mr. Elias",male,2,0,2662,?,C,?,?,1.0,,0.0,21.6792,1.0,
3,0,"Samaan, Mr. Hanna",male,2,0,2662,?,C,?,?,1.0,,0.0,21.6792,1.0,
3,0,"Samaan, Mr. Youssef",male,2,0,2662,?,C,?,?,1.0,,0.0,21.6792,1.0,
3,1,"Sandstrom, Miss. Beatrice Irene",female,1,1,PP 9549,G6,S,13,?,0.0,1.0,0.0,16.7,1.0,
3,1,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,0,2,PP 9549,G6,S,13,?,0.0,24.0,0.0,16.7,1.0,
3,1,"Sandstrom, Miss. Marguerite Rut",female,1,1,PP 9549,G6,S,13,?,0.0,4.0,0.0,16.7,1.0,
3,1,"Sap, Mr. Julius",male,0,0,345768,?,S,11,?,0.0,25.0,0.0,9.5,1.0,
3,0,"Saundercock, Mr. William Henry",male,0,0,A/5. 2151,?,S,?,?,0.0,20.0,0.0,8.05,1.0,
3,0,"Sawyer, Mr. Frederick Charles",male,0,0,342826,?,S,?,?,0.0,24.5,0.0,8.05,0.0,284.0
3,0,"Scanlan, Mr. James",male,0,0,36209,?,Q,?,?,1.0,,0.0,7.725,1.0,
3,0,"Sdycoff, Mr. Todor",male,0,0,349222,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Shaughnessy, Mr. Patrick",male,0,0,370374,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,1,"Sheerlinck, Mr. Jan Baptist",male,0,0,345779,?,S,11,?,0.0,29.0,0.0,9.5,1.0,
3,0,"Shellard, Mr. Frederick William",male,0,0,C.A. 6212,?,S,?,?,1.0,,0.0,15.1,1.0,
3,1,"Shine, Miss. Ellen Natalia",female,0,0,330968,?,Q,?,?,1.0,,0.0,7.7792,1.0,
3,0,"Shorney, Mr. Charles Joseph",male,0,0,374910,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Simmons, Mr. John",male,0,0,SOTON/OQ 392082,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Sirayanian, Mr. Orsen",male,0,0,2669,?,C,?,?,0.0,22.0,0.0,7.2292,1.0,
3,0,"Sirota, Mr. Maurice",male,0,0,392092,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Sivic, Mr. Husein",male,0,0,349251,?,S,?,?,0.0,40.0,0.0,7.8958,1.0,
3,0,"Sivola, Mr. Antti Wilhelm",male,0,0,STON/O 2. 3101280,?,S,?,?,0.0,21.0,0.0,7.925,1.0,
